"입니다.","67"
"하루","49"
"개선되었으면","7"
"볼건","13"
"볼게없어요","7"
"기능에서","2"
"개수","2"
"제한이","10"
"같은데","171"
"없어져서","24"
"보였으면","4"
"좋겠어요.","111"
"뭐지요?","1"
"옵션","5"
"기능을","38"
"만드시지","1"
"강제적용","1"
"자막으로","24"
"지워버리기","1"
"지렷다","1"
"진리죠","1"
"스마트티비에서","1"
"볼때","74"
"재생속도조절","1"
"가능했으묜","1"
"개선을","18"
"어렵게함.","1"
"어렵고","9"
"힘들게","8"
"사용자","55"
"잘못인것처럼","1"
"교모하게","1"
"속임.","1"
"구린것은","1"
"넷프렉스에서","1"
"잘못된","5"
"서비스를","34"
"제공한것","1"
"이고","5"
"생각이","37"
"없음.","51"
"보고있는","17"
"너희가","2"
"멍청한거라고","1"
"공지함.","2"
"프로그램을","12"
"잘만들어봐","1"
"고객이","5"
"불편해하면","1"
"해야지","32"
"멍청한거야라고","1"
"공지","5"
"해면","1"
